model,top_k,gold_standard_path,filename,timestamp,total_questions,evaluation_timestamp,semantic_sim_mean,semantic_sim_median,semantic_sim_std,semantic_sim_min,semantic_sim_max,bleu_mean,bleu_median,bleu_std,tfidf_mean,tfidf_median,tfidf_std,response_time_mean,response_time_median,response_time_std,length_ratio_mean,length_ratio_median,composite_score
Qwen3-4B-Instruct-2507-UD-Q6_K_XL,20,data/test/sonar_gold_standard_dataset.json,answer_evaluation_results_topk20_Qwen3-4B-Instruct-2507-UD-Q6_K_XL.json,unknown,10,2025-11-27T00:32:06.693095,0.8423201322555542,0.8482944667339325,0.09105141126108676,0.6660102009773254,0.9664581418037415,0.07456817166532553,0.062294221625549734,0.049901830135662684,0.5667607742472082,0.5468712790667424,0.10406777231721243,15.152368855476379,11.087985515594482,9.002350410838945,1.9922852254596097,1.8643597480976122,0.5293267366759818
Qwen3-4B-Instruct-2507-UD-Q6_K_XL,20,data/test/sonar_reasoning_pro_gold_standard_dataset.json,answer_evaluation_results_topk20_Qwen3-4B-Instruct-2507-UD-Q6_K_XL_20251127_133250.json,20251127_133250,7,2025-11-27T13:32:58.221294,0.8273548313549587,0.89198899269104,0.12894933796620642,0.5744472146034241,0.956389307975769,0.10639358858426971,0.08598027747666405,0.089345465988115,0.5800255379582856,0.6077890111953232,0.14630725736966704,10.405476127352033,9.161956787109375,5.647717388615099,1.5753153812377938,1.3926605504587155,0.53686767050475
Qwen3-4B-Instruct-2507-UD-Q6_K_XL,25,data/test/sonar_gold_standard_dataset.json,answer_evaluation_results_topk25_Qwen3-4B-Instruct-2507-UD-Q6_K_XL.json,unknown,10,2025-11-27T01:15:54.247415,0.8503932058811188,0.854022353887558,0.07502572832569489,0.735589325428009,0.9693751335144043,0.07426950734514397,0.05243652281861898,0.06616892866555904,0.5483003358815884,0.5541526100784884,0.09098584252726362,15.49374454021454,11.141865253448486,9.531192344386813,1.8270128554323093,1.494135211698951,0.5269282353204672
Qwen3-4B-Instruct-2507-UD-Q6_K_XL,25,data/test/sonar_reasoning_pro_gold_standard_dataset.json,answer_evaluation_results_topk25_Qwen3-4B-Instruct-2507-UD-Q6_K_XL_20251127_141716.json,20251127_141716,7,2025-11-27T14:17:24.982384,0.8253106389726911,0.8579270243644714,0.129713681666273,0.6184796094894409,0.9653334617614746,0.10441957512653399,0.07739262372928286,0.09015771908500107,0.553870917712502,0.6007280776270381,0.135306095620712,10.115969555718559,8.674730062484741,4.686519558207606,1.2827053372421717,1.2716468590831917,0.5276114034407872
Qwen3-8B-Q4_K_M,5,data/test/sonar_gold_standard_dataset.json,answer_evaluation_results_topk5_Qwen3-8B-Q4_K_M.json,unknown,10,2025-11-26T22:10:27.347316,0.8289050757884979,0.8390424251556396,0.08292774662944755,0.7213348746299744,0.9508655667304993,0.06253931867532192,0.060146505331989925,0.03047053436208336,0.5160029810989789,0.49210528655553254,0.10417893225876146,25.67966055870056,24.47436487674713,12.02633549265454,2.254426607661812,1.8354384975751075,0.5051247202476895
Qwen3-8B-Q4_K_M,10,data/test/sonar_gold_standard_dataset.json,answer_evaluation_results_topk10_Qwen3-8B-Q4_K_M.json,unknown,10,2025-11-26T22:51:52.022975,0.8244199931621552,0.8282346725463867,0.08871535318304063,0.6987025737762451,0.9441709518432617,0.06399893288820561,0.057479002173038626,0.03409375325540526,0.5348653176655628,0.5211584471918498,0.07939582758462953,24.748490262031556,25.740801572799683,9.14430291821783,2.1887411146389466,2.130315023761626,0.5094272724309926
Qwen3-8B-Q4_K_M,15,data/test/sonar_gold_standard_dataset.json,answer_evaluation_results_topk15_Qwen3-8B-Q4_K_M.json,unknown,10,2025-11-26T23:27:31.501488,0.832789421081543,0.8557612597942352,0.09450614456276558,0.6698381900787354,0.9573601484298706,0.08010461626617743,0.06484539689041081,0.050845172031854485,0.5593300439897553,0.550588570077376,0.12383591994587481,23.14728651046753,25.037261128425598,6.858230064441965,2.0845970988840574,1.8382649639931192,0.5249461665093971
Qwen3-8B-Q4_K_M,15,data/test/sonar_reasoning_pro_gold_standard_dataset.json,answer_evaluation_results_topk15_Qwen3-8B-Q4_K_M_20251127_122720.json,20251127_122720,7,2025-11-27T12:27:31.342320,0.8196036985942295,0.8072735667228699,0.10272714987533907,0.6753207445144653,0.9532461166381836,0.09523598200655448,0.05855418918586386,0.07452010894604859,0.5556995701381923,0.5683307003671757,0.1380196965449503,23.744186980383738,18.437678337097168,10.565352084046296,1.9922523772822427,1.6264550264550264,0.5231221450811159
Qwen3-8B-Q4_K_M,20,data/test/sonar_gold_standard_dataset.json,answer_evaluation_results_topk20_Qwen3-8B-Q4_K_M.json,unknown,10,2025-11-27T00:03:05.809273,0.8424873411655426,0.8348323404788971,0.0803940275748665,0.6828398704528809,0.957790732383728,0.08508136160496119,0.06557309077132348,0.05430936004876799,0.5357504372211113,0.4880837170924777,0.0936981937514743,29.844503688812257,28.439868450164795,12.98975963829686,2.042168181238405,1.9895311044717048,0.5232444761140388
Qwen3-8B-Q4_K_M,20,data/test/sonar_reasoning_pro_gold_standard_dataset.json,answer_evaluation_results_topk20_Qwen3-8B-Q4_K_M_20251127_130330.json,20251127_130330,7,2025-11-27T13:03:38.861307,0.8272780009678432,0.9069111347198486,0.13222572867920482,0.6268980503082275,0.9549676775932312,0.11534725045222152,0.10811648944658135,0.052845408451163624,0.5278983792399466,0.5236471252781725,0.16407777088619155,26.55390293257577,19.54929280281067,13.86303480530189,1.7705300465859106,1.700374531835206,0.5238848892947877
Qwen3-8B-Q4_K_M,25,data/test/sonar_gold_standard_dataset.json,answer_evaluation_results_topk25_Qwen3-8B-Q4_K_M.json,unknown,10,2025-11-27T00:49:03.740523,0.8397746801376342,0.834723174571991,0.08062765446765487,0.6995300054550171,0.9559759497642517,0.09163106400071791,0.06687469529337588,0.06634966371055658,0.5363464912564099,0.5227168092458281,0.08316277561660619,30.29608025550842,29.673567295074463,8.38863794338012,2.0586267586664158,1.6503844864281758,0.524303138632192
Qwen3-8B-Q4_K_M,25,data/test/sonar_reasoning_pro_gold_standard_dataset.json,answer_evaluation_results_topk25_Qwen3-8B-Q4_K_M_20251127_134951.json,20251127_134951,7,2025-11-27T13:50:00.673156,0.8249489409582955,0.8623468279838562,0.1241222845046764,0.6153489947319031,0.9556887149810791,0.11212363114702852,0.09588462223548803,0.06259786456873602,0.5522693575692169,0.6167874506184554,0.1430915935357788,27.04766035079956,26.635470151901245,6.841611582303197,2.204746277804278,2.0211640211640214,0.5292974729981919
Qwen3-8B-Q5_K_M,5,data/test/sonar_gold_standard_dataset.json,answer_evaluation_results_topk5_Qwen3-8B-Q5_K_M.json,unknown,10,2025-11-26T22:15:41.926200,0.7865280151367188,0.8101626634597778,0.11314631591924139,0.6373892426490784,0.9679141640663147,0.053845099323119795,0.05194082893269475,0.02768892331837386,0.5423658316509665,0.5416104954705732,0.0960364207637977,28.35768578052521,27.41855263710022,16.099815069557287,2.422178319146627,2.507592887421617,0.4934744853469134
Qwen3-8B-Q5_K_M,10,data/test/sonar_gold_standard_dataset.json,answer_evaluation_results_topk10_Qwen3-8B-Q5_K_M.json,unknown,10,2025-11-26T22:57:02.075467,0.8566904306411743,0.866267204284668,0.08310083812922675,0.7019872665405273,0.9651663899421692,0.08291520109950516,0.06359295472240116,0.05493230936432052,0.550508543401519,0.5444447874826327,0.0859670337491562,28.002854347229004,28.011319518089294,10.87945930163267,2.295142157594839,2.064745497205634,0.532703295606777
Qwen3-8B-Q5_K_M,15,data/test/sonar_gold_standard_dataset.json,answer_evaluation_results_topk15_Qwen3-8B-Q5_K_M.json,unknown,10,2025-11-26T23:33:07.360271,0.8302307188510895,0.8249004483222961,0.09022965486967002,0.6693573594093323,0.9585062265396118,0.06128001130101194,0.05621843139560244,0.03359080243740711,0.5264158464717562,0.5171633615386749,0.07259283423387035,30.725372195243835,29.50117301940918,12.441898969327367,2.391984943263094,2.02060300591854,0.5084010448722662
Qwen3-8B-Q5_K_M,15,data/test/sonar_reasoning_pro_gold_standard_dataset.json,answer_evaluation_results_topk15_Qwen3-8B-Q5_K_M_20251127_123301.json,20251127_123301,7,2025-11-27T12:33:09.932462,0.8288682869502476,0.804779589176178,0.10076202672919857,0.7034463882446289,0.9634930491447449,0.08129216926791606,0.07086387360617598,0.0396706266889979,0.5211784866998211,0.49742889780953037,0.08471182168379346,27.932094165257045,25.58408784866333,13.867408449733858,2.362056003544243,2.22962962962963,0.5122885115704202
Qwen3-8B-Q5_K_M,20,data/test/sonar_gold_standard_dataset.json,answer_evaluation_results_topk20_Qwen3-8B-Q5_K_M.json,unknown,10,2025-11-27T00:09:57.879557,0.842681610584259,0.8388307094573975,0.0837003870752266,0.7028499841690063,0.9524542689323425,0.06859169920758632,0.056901156328067595,0.044492691586746284,0.4918431240503246,0.48683727294896195,0.11917200169530247,38.22086145877838,34.952597975730896,15.18491318526574,2.5770395978262934,2.274819441155577,0.5052030912110769
Qwen3-8B-Q5_K_M,20,data/test/sonar_reasoning_pro_gold_standard_dataset.json,answer_evaluation_results_topk20_Qwen3-8B-Q5_K_M_20251127_131026.json,20251127_131026,7,2025-11-27T13:10:34.590465,0.8150449224880764,0.9027755856513977,0.1478073281211934,0.5614503622055054,0.9557207822799683,0.09125433984290018,0.07114263195821428,0.0618752767272009,0.533408299278583,0.5653004534420991,0.1504549681421755,31.11348864010402,26.259191751480103,11.814611749018848,2.3067679505429295,2.2495755517826823,0.5134167607316755
Qwen3-8B-Q5_K_M,25,data/test/sonar_gold_standard_dataset.json,answer_evaluation_results_topk25_Qwen3-8B-Q5_K_M.json,unknown,10,2025-11-27T00:55:20.036691,0.829243952035904,0.8288121521472931,0.07368407706038176,0.6938637495040894,0.9508365988731384,0.06944119700179094,0.051099555192168966,0.039667730928749284,0.5261196981187659,0.5707473525334896,0.09659212518455526,34.69356386661529,32.152971386909485,9.996439509205622,2.4822348911327383,2.304264337152687,0.5103658493505286
Qwen3-8B-Q5_K_M,25,data/test/sonar_reasoning_pro_gold_standard_dataset.json,answer_evaluation_results_topk25_Qwen3-8B-Q5_K_M_20251127_135610.json,20251127_135610,7,2025-11-27T13:56:18.444392,0.7881985817636762,0.7852072715759277,0.1304119784417203,0.592330813407898,0.9481015205383301,0.08309997339119905,0.050341146840064806,0.052460755697034046,0.5094941299262458,0.4919877378658702,0.09240120333463954,30.490761007581437,30.192741632461548,8.92215257990256,2.909405885533579,2.1121693121693124,0.493057663700704
Qwen3-8B-Q6_K,5,data/test/sonar_gold_standard_dataset.json,answer_evaluation_results_topk5_Qwen3-8B-Q6_K.json,unknown,10,2025-11-26T22:21:41.350434,0.8333927154541015,0.844864010810852,0.07144056471766136,0.691444456577301,0.9247660636901855,0.07463493313738054,0.06709508810478444,0.037802178027619274,0.5565694590418963,0.5403781045260534,0.0815036689450529,32.96643187999725,31.276005387306213,18.119326987517493,2.4036071491303845,2.2997056830565326,0.5227184038354237
Qwen3-8B-Q6_K,10,data/test/sonar_gold_standard_dataset.json,answer_evaluation_results_topk10_Qwen3-8B-Q6_K.json,unknown,10,2025-11-26T23:02:01.029558,0.8502682507038116,0.8502747118473053,0.07837481476737054,0.6725485920906067,0.9600751996040344,0.0820020349627153,0.07292731731324302,0.04124516262773551,0.5464743253277622,0.5228352421773097,0.10519105994257652,26.551338815689085,23.266801238059998,8.274579566001869,2.2184110524043,2.0070647103414094,0.5286502083686679
Qwen3-8B-Q6_K,15,data/test/sonar_gold_standard_dataset.json,answer_evaluation_results_topk15_Qwen3-8B-Q6_K.json,unknown,10,2025-11-26T23:39:19.850617,0.8196612238883972,0.8428900241851807,0.09729648432796553,0.6095941066741943,0.9319849014282227,0.06959882736728461,0.056139537177988294,0.04882420614390162,0.5279527954099537,0.500494706261213,0.10867227758289437,33.60940473079681,36.391244769096375,9.064652985530413,2.4906517843559675,2.5178393384598126,0.5071299763885304
Qwen3-8B-Q6_K,15,data/test/sonar_reasoning_pro_gold_standard_dataset.json,answer_evaluation_results_topk15_Qwen3-8B-Q6_K_20251127_123929.json,20251127_123929,7,2025-11-27T12:39:37.310649,0.7907411626407078,0.8255743980407715,0.13209735348825913,0.5584782958030701,0.9421242475509644,0.08814656993391315,0.06242921187503349,0.07629726937237356,0.5321083378614037,0.5196835459406145,0.11832611714622135,31.89931011199951,26.525537490844727,9.190922489784134,2.752431028360021,2.6247877758913414,0.5023729373948782
Qwen3-8B-Q6_K,20,data/test/sonar_gold_standard_dataset.json,answer_evaluation_results_topk20_Qwen3-8B-Q6_K.json,unknown,10,2025-11-27T00:16:15.504934,0.8334301233291626,0.861264556646347,0.08937911177132317,0.6652504205703735,0.9615501761436462,0.08011600957332793,0.06518945981765964,0.04194460496645849,0.5528846948934636,0.5509624987541841,0.07207551577917154,34.86187410354614,34.46917164325714,13.337956161197502,2.12412617247779,1.8149330664569083,0.5232722606717024
Qwen3-8B-Q6_K,20,data/test/sonar_reasoning_pro_gold_standard_dataset.json,answer_evaluation_results_topk20_Qwen3-8B-Q6_K_20251127_131655.json,20251127_131655,7,2025-11-27T13:17:06.245255,0.8075486591884068,0.8743718266487122,0.15190990462792295,0.5098879337310791,0.9542046189308167,0.11276579309227172,0.1137062576051342,0.05102067037303309,0.5875022877382852,0.6460414929197948,0.11272725800534027,28.505206039973668,25.094441175460815,9.92104591621431,1.9067607738435957,1.8970037453183521,0.5330998879245298
Qwen3-8B-Q6_K,25,data/test/sonar_gold_standard_dataset.json,answer_evaluation_results_topk25_Qwen3-8B-Q6_K.json,unknown,10,2025-11-27T01:02:11.250652,0.8335315883159637,0.8207627534866333,0.08528352279766803,0.6931208372116089,0.9645751714706421,0.06890089924631837,0.05742526341260522,0.045609182396057345,0.5067559507565192,0.46731460117218004,0.09826039706088009,38.050297594070436,37.34588277339935,11.152830914832847,2.511019458195695,2.796045691625481,0.5061096903272368
Qwen3-8B-Q6_K,25,data/test/sonar_reasoning_pro_gold_standard_dataset.json,answer_evaluation_results_topk25_Qwen3-8B-Q6_K_20251127_140311.json,20251127_140311,7,2025-11-27T14:03:19.442828,0.8051428709711347,0.884483277797699,0.14301841794019737,0.6007001399993896,0.958929181098938,0.08437138596001126,0.06035356335681653,0.06607836793193143,0.5407212515038861,0.5673057225868137,0.14873509201076152,32.32332927840097,32.70815634727478,7.3354631549872025,2.6068319195017255,2.288073394495413,0.5095849396276231
